region_1,region_2,carrier_1,timestep_2,timestep_3,parameter,value
mexico,peninsular,mobilityPassenger,2035,q2m,dem,2.05
mexico,peninsular,mobilityPassenger,2040,q2m,dem,2.25
mexico,peninsular,mobilityPassenger,2045,q2m,dem,2.48
mexico,peninsular,mobilityPassenger,2050,q2m,dem,2.72
mexico,peninsular,mobilityPassenger,2015,q2p,dem,2.25
mexico,peninsular,mobilityPassenger,2020,q2p,dem,2.54
mexico,peninsular,mobilityPassenger,2025,q2p,dem,2.79
mexico,peninsular,mobilityPassenger,2030,q2p,dem,3.07
mexico,peninsular,mobilityPassenger,2035,q2p,dem,3.37
mexico,peninsular,mobilityPassenger,2040,q2p,dem,3.7
mexico,peninsular,mobilityPassenger,2045,q2p,dem,4.07
mexico,peninsular,mobilityPassenger,2050,q2p,dem,4.47
mexico,peninsular,mobilityPassenger,2015,q2a,dem,1.62
mexico,peninsular,mobilityPassenger,2020,q2a,dem,1.83
mexico,peninsular,mobilityPassenger,2025,q2a,dem,2.01
mexico,peninsular,mobilityPassenger,2030,q2a,dem,2.2
mexico,peninsular,mobilityPassenger,2035,q2a,dem,2.42
mexico,peninsular,mobilityPassenger,2040,q2a,dem,2.66
mexico,peninsular,mobilityPassenger,2045,q2a,dem,2.92
mexico,peninsular,mobilityPassenger,2050,q2a,dem,3.21
mexico,peninsular,mobilityPassenger,2015,q3n,dem,0.65
mexico,peninsular,mobilityPassenger,2020,q3n,dem,0.74
mexico,peninsular,mobilityPassenger,2025,q3n,dem,0.81
mexico,peninsular,mobilityPassenger,2030,q3n,dem,0.89
mexico,peninsular,mobilityPassenger,2035,q3n,dem,0.98
mexico,peninsular,mobilityPassenger,2040,q3n,dem,1.07
mexico,peninsular,mobilityPassenger,2045,q3n,dem,1.18
mexico,peninsular,mobilityPassenger,2050,q3n,dem,1.29
mexico,peninsular,mobilityPassenger,2015,q3m,dem,1.37
mexico,peninsular,mobilityPassenger,2020,q3m,dem,1.55
mexico,peninsular,mobilityPassenger,2025,q3m,dem,1.7
mexico,peninsular,mobilityPassenger,2030,q3m,dem,1.87
mexico,peninsular,mobilityPassenger,2035,q3m,dem,2.05
mexico,peninsular,mobilityPassenger,2040,q3m,dem,2.25
mexico,peninsular,mobilityPassenger,2045,q3m,dem,2.48
mexico,peninsular,mobilityPassenger,2050,q3m,dem,2.72
mexico,peninsular,mobilityPassenger,2015,q3p,dem,2.39
mexico,peninsular,mobilityPassenger,2020,q3p,dem,2.69
mexico,peninsular,mobilityPassenger,2025,q3p,dem,2.96
mexico,peninsular,mobilityPassenger,2030,q3p,dem,3.25
mexico,peninsular,mobilityPassenger,2035,q3p,dem,3.57
mexico,peninsular,mobilityPassenger,2040,q3p,dem,3.92
mexico,peninsular,mobilityPassenger,2045,q3p,dem,4.31
mexico,peninsular,mobilityPassenger,2050,q3p,dem,4.74
mexico,peninsular,mobilityPassenger,2015,q3a,dem,1.6
mexico,peninsular,mobilityPassenger,2020,q3a,dem,1.8
mexico,peninsular,mobilityPassenger,2025,q3a,dem,1.98
mexico,peninsular,mobilityPassenger,2030,q3a,dem,2.18
mexico,peninsular,mobilityPassenger,2035,q3a,dem,2.39
mexico,peninsular,mobilityPassenger,2040,q3a,dem,2.63
mexico,peninsular,mobilityPassenger,2045,q3a,dem,2.89
mexico,peninsular,mobilityPassenger,2050,q3a,dem,3.17
mexico,peninsular,mobilityPassenger,2015,q4n,dem,1.9
mexico,peninsular,mobilityPassenger,2020,q4n,dem,2.14
mexico,peninsular,mobilityPassenger,2025,q4n,dem,2.35
mexico,peninsular,mobilityPassenger,2030,q4n,dem,2.58
mexico,peninsular,mobilityPassenger,2035,q4n,dem,2.83
mexico,peninsular,mobilityPassenger,2040,q4n,dem,3.11
mexico,peninsular,mobilityPassenger,2045,q4n,dem,3.42
mexico,peninsular,mobilityPassenger,2050,q4n,dem,3.76
mexico,peninsular,mobilityPassenger,2015,q4m,dem,1.34
mexico,peninsular,mobilityPassenger,2020,q4m,dem,1.51
mexico,peninsular,mobilityPassenger,2025,q4m,dem,1.66
mexico,peninsular,mobilityPassenger,2030,q4m,dem,1.83
mexico,peninsular,mobilityPassenger,2035,q4m,dem,2.01
mexico,peninsular,mobilityPassenger,2040,q4m,dem,2.21
mexico,peninsular,mobilityPassenger,2045,q4m,dem,2.42
mexico,peninsular,mobilityPassenger,2050,q4m,dem,2.66
mexico,peninsular,mobilityPassenger,2015,q4p,dem,3.03
mexico,peninsular,mobilityPassenger,2020,q4p,dem,3.42
mexico,peninsular,mobilityPassenger,2025,q4p,dem,3.75
mexico,peninsular,mobilityPassenger,2030,q4p,dem,4.12
mexico,peninsular,mobilityPassenger,2035,q4p,dem,4.53
mexico,peninsular,mobilityPassenger,2040,q4p,dem,4.98
mexico,peninsular,mobilityPassenger,2045,q4p,dem,5.47
mexico,peninsular,mobilityPassenger,2050,q4p,dem,6.01
mexico,peninsular,mobilityPassenger,2015,q4a,dem,0.86
mexico,peninsular,mobilityPassenger,2020,q4a,dem,0.97
mexico,peninsular,mobilityPassenger,2025,q4a,dem,1.07
mexico,peninsular,mobilityPassenger,2030,q4a,dem,1.17
mexico,peninsular,mobilityPassenger,2035,q4a,dem,1.29
mexico,peninsular,mobilityPassenger,2040,q4a,dem,1.42
mexico,peninsular,mobilityPassenger,2045,q4a,dem,1.56
mexico,peninsular,mobilityPassenger,2050,q4a,dem,1.71
usa,pennsylvania,heatHigh,2015,q1n,dem,29.54
usa,pennsylvania,heatHigh,2020,q1n,dem,32.46
usa,pennsylvania,heatHigh,2025,q1n,dem,35.66
usa,pennsylvania,heatHigh,2030,q1n,dem,39.18
usa,pennsylvania,heatHigh,2035,q1n,dem,43.04
usa,pennsylvania,heatHigh,2040,q1n,dem,47.29
usa,pennsylvania,heatHigh,2045,q1n,dem,51.96
usa,pennsylvania,heatHigh,2050,q1n,dem,57.08
usa,pennsylvania,heatHigh,2015,q1m,dem,13.73
usa,pennsylvania,heatHigh,2020,q1m,dem,15.09
usa,pennsylvania,heatHigh,2025,q1m,dem,16.58
usa,pennsylvania,heatHigh,2030,q1m,dem,18.22
usa,pennsylvania,heatHigh,2035,q1m,dem,20.01
usa,pennsylvania,heatHigh,2040,q1m,dem,21.99
usa,pennsylvania,heatHigh,2045,q1m,dem,24.16
usa,pennsylvania,heatHigh,2050,q1m,dem,26.54
usa,pennsylvania,heatHigh,2015,q1p,dem,41.45
usa,pennsylvania,heatHigh,2020,q1p,dem,45.54
usa,pennsylvania,heatHigh,2025,q1p,dem,50.03
usa,pennsylvania,heatHigh,2030,q1p,dem,54.97
usa,pennsylvania,heatHigh,2035,q1p,dem,60.39
usa,pennsylvania,heatHigh,2040,q1p,dem,66.35
usa,pennsylvania,heatHigh,2045,q1p,dem,72.9
usa,pennsylvania,heatHigh,2050,q1p,dem,80.1
usa,pennsylvania,heatHigh,2015,q1a,dem,16.8
usa,pennsylvania,heatHigh,2020,q1a,dem,18.45
usa,pennsylvania,heatHigh,2025,q1a,dem,20.28
usa,pennsylvania,heatHigh,2030,q1a,dem,22.28
usa,pennsylvania,heatHigh,2035,q1a,dem,24.47
usa,pennsylvania,heatHigh,2040,q1a,dem,26.89
usa,pennsylvania,heatHigh,2045,q1a,dem,29.54
usa,pennsylvania,heatHigh,2050,q1a,dem,32.46
usa,pennsylvania,heatHigh,2015,q2n,dem,27.99
usa,pennsylvania,heatHigh,2020,q2n,dem,30.75
usa,pennsylvania,heatHigh,2025,q2n,dem,33.78
usa,pennsylvania,heatHigh,2030,q2n,dem,37.12
usa,pennsylvania,heatHigh,2035,q2n,dem,40.78
usa,pennsylvania,heatHigh,2040,q2n,dem,44.8
usa,pennsylvania,heatHigh,2045,q2n,dem,49.22
usa,pennsylvania,heatHigh,2050,q2n,dem,54.08
usa,pennsylvania,heatHigh,2015,q2m,dem,13.73
usa,pennsylvania,heatHigh,2020,q2m,dem,15.09
usa,pennsylvania,heatHigh,2025,q2m,dem,16.58
usa,pennsylvania,heatHigh,2030,q2m,dem,18.22
usa,pennsylvania,heatHigh,2035,q2m,dem,20.01
usa,pennsylvania,heatHigh,2040,q2m,dem,21.99
usa,pennsylvania,heatHigh,2045,q2m,dem,24.16
usa,pennsylvania,heatHigh,2050,q2m,dem,26.54
usa,pennsylvania,heatHigh,2015,q2p,dem,41.45
usa,pennsylvania,heatHigh,2020,q2p,dem,45.54
usa,pennsylvania,heatHigh,2025,q2p,dem,50.03
usa,pennsylvania,heatHigh,2030,q2p,dem,54.97
usa,pennsylvania,heatHigh,2035,q2p,dem,60.39
usa,pennsylvania,heatHigh,2040,q2p,dem,66.35
usa,pennsylvania,heatHigh,2045,q2p,dem,72.9
usa,pennsylvania,heatHigh,2050,q2p,dem,80.1
usa,pennsylvania,heatHigh,2015,q2a,dem,19.2
usa,pennsylvania,heatHigh,2020,q2a,dem,21.09
usa,pennsylvania,heatHigh,2025,q2a,dem,23.17
usa,pennsylvania,heatHigh,2030,q2a,dem,25.46
usa,pennsylvania,heatHigh,2035,q2a,dem,27.97
usa,pennsylvania,heatHigh,2040,q2a,dem,30.73
usa,pennsylvania,heatHigh,2045,q2a,dem,33.76
usa,pennsylvania,heatHigh,2050,q2a,dem,37.09
usa,pennsylvania,heatHigh,2015,q3n,dem,29.54
usa,pennsylvania,heatHigh,2020,q3n,dem,32.46
usa,pennsylvania,heatHigh,2025,q3n,dem,35.66
usa,pennsylvania,heatHigh,2030,q3n,dem,39.18
usa,pennsylvania,heatHigh,2035,q3n,dem,43.04
usa,pennsylvania,heatHigh,2040,q3n,dem,47.29
usa,pennsylvania,heatHigh,2045,q3n,dem,51.96
usa,pennsylvania,heatHigh,2050,q3n,dem,57.08
usa,pennsylvania,heatHigh,2015,q3m,dem,13.73
usa,pennsylvania,heatHigh,2020,q3m,dem,15.09
usa,pennsylvania,heatHigh,2025,q3m,dem,16.58
usa,pennsylvania,heatHigh,2030,q3m,dem,18.22
usa,pennsylvania,heatHigh,2035,q3m,dem,20.01
usa,pennsylvania,heatHigh,2040,q3m,dem,21.99
usa,pennsylvania,heatHigh,2045,q3m,dem,24.16
usa,pennsylvania,heatHigh,2050,q3m,dem,26.54
usa,pennsylvania,heatHigh,2015,q3p,dem,41.45
usa,pennsylvania,heatHigh,2020,q3p,dem,45.54
usa,pennsylvania,heatHigh,2025,q3p,dem,50.03
usa,pennsylvania,heatHigh,2030,q3p,dem,54.97
usa,pennsylvania,heatHigh,2035,q3p,dem,60.39
usa,pennsylvania,heatHigh,2040,q3p,dem,66.35
usa,pennsylvania,heatHigh,2045,q3p,dem,72.9
usa,pennsylvania,heatHigh,2050,q3p,dem,80.1
usa,pennsylvania,heatHigh,2015,q3a,dem,16.8
usa,pennsylvania,heatHigh,2020,q3a,dem,18.45
usa,pennsylvania,heatHigh,2025,q3a,dem,20.28
usa,pennsylvania,heatHigh,2030,q3a,dem,22.28
usa,pennsylvania,heatHigh,2035,q3a,dem,24.47
usa,pennsylvania,heatHigh,2040,q3a,dem,26.89
usa,pennsylvania,heatHigh,2045,q3a,dem,29.54
usa,pennsylvania,heatHigh,2050,q3a,dem,32.46
usa,pennsylvania,heatHigh,2015,q4n,dem,31.1
usa,pennsylvania,heatHigh,2020,q4n,dem,34.16
usa,pennsylvania,heatHigh,2025,q4n,dem,37.54
usa,pennsylvania,heatHigh,2030,q4n,dem,41.24
usa,pennsylvania,heatHigh,2035,q4n,dem,45.31
usa,pennsylvania,heatHigh,2040,q4n,dem,49.78
usa,pennsylvania,heatHigh,2045,q4n,dem,54.69
usa,pennsylvania,heatHigh,2050,q4n,dem,60.09
usa,pennsylvania,heatHigh,2015,q4m,dem,13.73
usa,pennsylvania,heatHigh,2020,q4m,dem,15.09
usa,pennsylvania,heatHigh,2025,q4m,dem,16.58
usa,pennsylvania,heatHigh,2030,q4m,dem,18.22
usa,pennsylvania,heatHigh,2035,q4m,dem,20.01
usa,pennsylvania,heatHigh,2040,q4m,dem,21.99
usa,pennsylvania,heatHigh,2045,q4m,dem,24.16
usa,pennsylvania,heatHigh,2050,q4m,dem,26.54
usa,pennsylvania,heatHigh,2015,q4p,dem,41.45
usa,pennsylvania,heatHigh,2020,q4p,dem,45.54
usa,pennsylvania,heatHigh,2025,q4p,dem,50.03
usa,pennsylvania,heatHigh,2030,q4p,dem,54.97
usa,pennsylvania,heatHigh,2035,q4p,dem,60.39
usa,pennsylvania,heatHigh,2040,q4p,dem,66.35
usa,pennsylvania,heatHigh,2045,q4p,dem,72.9
usa,pennsylvania,heatHigh,2050,q4p,dem,80.1
usa,pennsylvania,heatHigh,2015,q4a,dem,14.4
usa,pennsylvania,heatHigh,2020,q4a,dem,15.82
usa,pennsylvania,heatHigh,2025,q4a,dem,17.38
usa,pennsylvania,heatHigh,2030,q4a,dem,19.09
usa,pennsylvania,heatHigh,2035,q4a,dem,20.98
usa,pennsylvania,heatHigh,2040,q4a,dem,23.05
usa,pennsylvania,heatHigh,2045,q4a,dem,25.32
usa,pennsylvania,heatHigh,2050,q4a,dem,27.82
usa,pennsylvania,heatLow,2015,q1n,dem,29.82
usa,pennsylvania,heatLow,2020,q1n,dem,32.76
usa,pennsylvania,heatLow,2025,q1n,dem,35.99
usa,pennsylvania,heatLow,2030,q1n,dem,39.54
usa,pennsylvania,heatLow,2035,q1n,dem,43.44
usa,pennsylvania,heatLow,2040,q1n,dem,47.73
usa,pennsylvania,heatLow,2045,q1n,dem,52.44
usa,pennsylvania,heatLow,2050,q1n,dem,57.61
usa,pennsylvania,heatLow,2015,q1m,dem,8.15
usa,pennsylvania,heatLow,2020,q1m,dem,8.96
usa,pennsylvania,heatLow,2025,q1m,dem,9.84
usa,pennsylvania,heatLow,2030,q1m,dem,10.81
usa,pennsylvania,heatLow,2035,q1m,dem,11.88
usa,pennsylvania,heatLow,2040,q1m,dem,13.05
usa,pennsylvania,heatLow,2045,q1m,dem,14.34
usa,pennsylvania,heatLow,2050,q1m,dem,15.75
usa,pennsylvania,heatLow,2015,q1p,dem,27.41
usa,pennsylvania,heatLow,2020,q1p,dem,30.11
usa,pennsylvania,heatLow,2025,q1p,dem,33.08
usa,pennsylvania,heatLow,2030,q1p,dem,36.35
usa,pennsylvania,heatLow,2035,q1p,dem,39.94
usa,pennsylvania,heatLow,2040,q1p,dem,43.88
usa,pennsylvania,heatLow,2045,q1p,dem,48.21
usa,pennsylvania,heatLow,2050,q1p,dem,52.96
usa,pennsylvania,heatLow,2015,q1a,dem,9.24
usa,pennsylvania,heatLow,2020,q1a,dem,10.15
usa,pennsylvania,heatLow,2025,q1a,dem,11.15
usa,pennsylvania,heatLow,2030,q1a,dem,12.25
usa,pennsylvania,heatLow,2035,q1a,dem,13.46
usa,pennsylvania,heatLow,2040,q1a,dem,14.79
usa,pennsylvania,heatLow,2045,q1a,dem,16.25
usa,pennsylvania,heatLow,2050,q1a,dem,17.85
usa,pennsylvania,heatLow,2015,q2n,dem,7.34
usa,pennsylvania,heatLow,2020,q2n,dem,8.07
usa,pennsylvania,heatLow,2025,q2n,dem,8.86
usa,pennsylvania,heatLow,2030,q2n,dem,9.74
usa,pennsylvania,heatLow,2035,q2n,dem,10.7
usa,pennsylvania,heatLow,2040,q2n,dem,11.76
usa,pennsylvania,heatLow,2045,q2n,dem,12.92
usa,pennsylvania,heatLow,2050,q2n,dem,14.19
usa,pennsylvania,heatLow,2015,q2m,dem,5.55
usa,pennsylvania,heatLow,2020,q2m,dem,6.09
usa,pennsylvania,heatLow,2025,q2m,dem,6.69
usa,pennsylvania,heatLow,2030,q2m,dem,7.35
usa,pennsylvania,heatLow,2035,q2m,dem,8.08
usa,pennsylvania,heatLow,2040,q2m,dem,8.88
usa,pennsylvania,heatLow,2045,q2m,dem,9.75
usa,pennsylvania,heatLow,2050,q2m,dem,10.72
usa,pennsylvania,heatLow,2015,q2p,dem,5.94
usa,pennsylvania,heatLow,2020,q2p,dem,6.52
usa,pennsylvania,heatLow,2025,q2p,dem,7.17
usa,pennsylvania,heatLow,2030,q2p,dem,7.87
usa,pennsylvania,heatLow,2035,q2p,dem,8.65
usa,pennsylvania,heatLow,2040,q2p,dem,9.5
usa,pennsylvania,heatLow,2045,q2p,dem,10.44
usa,pennsylvania,heatLow,2050,q2p,dem,11.47
usa,pennsylvania,heatLow,2015,q2a,dem,1.74
usa,pennsylvania,heatLow,2020,q2a,dem,1.91
usa,pennsylvania,heatLow,2025,q2a,dem,2.1
usa,pennsylvania,heatLow,2030,q2a,dem,2.3
usa,pennsylvania,heatLow,2035,q2a,dem,2.53
usa,pennsylvania,heatLow,2040,q2a,dem,2.78
usa,pennsylvania,heatLow,2045,q2a,dem,3.05
usa,pennsylvania,heatLow,2050,q2a,dem,3.36
usa,pennsylvania,heatLow,2015,q3n,dem,1.4
usa,pennsylvania,heatLow,2020,q3n,dem,1.54
usa,pennsylvania,heatLow,2025,q3n,dem,1.69
usa,pennsylvania,heatLow,2030,q3n,dem,1.86
usa,pennsylvania,heatLow,2035,q3n,dem,2.04
usa,pennsylvania,heatLow,2040,q3n,dem,2.24
usa,pennsylvania,heatLow,2045,q3n,dem,2.46
usa,pennsylvania,heatLow,2050,q3n,dem,2.71
usa,pennsylvania,heatLow,2015,q3m,dem,2.58
usa,pennsylvania,heatLow,2020,q3m,dem,2.83
usa,pennsylvania,heatLow,2025,q3m,dem,3.11
usa,pennsylvania,heatLow,2030,q3m,dem,3.42
usa,pennsylvania,heatLow,2035,q3m,dem,3.76
usa,pennsylvania,heatLow,2040,q3m,dem,4.13
usa,pennsylvania,heatLow,2045,q3m,dem,4.54
usa,pennsylvania,heatLow,2050,q3m,dem,4.98
usa,pennsylvania,heatLow,2015,q3p,dem,1.22
usa,pennsylvania,heatLow,2020,q3p,dem,1.34
usa,pennsylvania,heatLow,2025,q3p,dem,1.47
usa,pennsylvania,heatLow,2030,q3p,dem,1.62
usa,pennsylvania,heatLow,2035,q3p,dem,1.78
usa,pennsylvania,heatLow,2040,q3p,dem,1.95
usa,pennsylvania,heatLow,2045,q3p,dem,2.15
usa,pennsylvania,heatLow,2050,q3p,dem,2.36
usa,pennsylvania,heatLow,2015,q3a,dem,0.08
usa,pennsylvania,heatLow,2020,q3a,dem,0.09
usa,pennsylvania,heatLow,2025,q3a,dem,0.1
usa,pennsylvania,heatLow,2030,q3a,dem,0.11
usa,pennsylvania,heatLow,2035,q3a,dem,0.12
usa,pennsylvania,heatLow,2040,q3a,dem,0.14
usa,pennsylvania,heatLow,2045,q3a,dem,0.15
usa,pennsylvania,heatLow,2050,q3a,dem,0.16
usa,pennsylvania,heatLow,2015,q4n,dem,28.43
usa,pennsylvania,heatLow,2020,q4n,dem,31.24
usa,pennsylvania,heatLow,2025,q4n,dem,34.32
usa,pennsylvania,heatLow,2030,q4n,dem,37.7
usa,pennsylvania,heatLow,2035,q4n,dem,41.42
usa,pennsylvania,heatLow,2040,q4n,dem,45.51
usa,pennsylvania,heatLow,2045,q4n,dem,50
usa,pennsylvania,heatLow,2050,q4n,dem,54.94
usa,pennsylvania,heatLow,2015,q4m,dem,8.97
usa,pennsylvania,heatLow,2020,q4m,dem,9.86
usa,pennsylvania,heatLow,2025,q4m,dem,10.83
usa,pennsylvania,heatLow,2030,q4m,dem,11.9
usa,pennsylvania,heatLow,2035,q4m,dem,13.08
usa,pennsylvania,heatLow,2040,q4m,dem,14.37
usa,pennsylvania,heatLow,2045,q4m,dem,15.78
usa,pennsylvania,heatLow,2050,q4m,dem,17.34
usa,pennsylvania,heatLow,2015,q4p,dem,26.25
usa,pennsylvania,heatLow,2020,q4p,dem,28.84
usa,pennsylvania,heatLow,2025,q4p,dem,31.69
usa,pennsylvania,heatLow,2030,q4p,dem,34.81
usa,pennsylvania,heatLow,2035,q4p,dem,38.25
usa,pennsylvania,heatLow,2040,q4p,dem,42.02
usa,pennsylvania,heatLow,2045,q4p,dem,46.17
usa,pennsylvania,heatLow,2050,q4p,dem,50.73
usa,pennsylvania,heatLow,2015,q4a,dem,5.85
usa,pennsylvania,heatLow,2020,q4a,dem,6.43
usa,pennsylvania,heatLow,2025,q4a,dem,7.07
usa,pennsylvania,heatLow,2030,q4a,dem,7.76
usa,pennsylvania,heatLow,2035,q4a,dem,8.53
usa,pennsylvania,heatLow,2040,q4a,dem,9.37
usa,pennsylvania,heatLow,2045,q4a,dem,10.3
usa,pennsylvania,heatLow,2050,q4a,dem,11.31
usa,pennsylvania,mobilityPassenger,2015,q1n,dem,14.03
usa,pennsylvania,mobilityPassenger,2020,q1n,dem,15.42
usa,pennsylvania,mobilityPassenger,2025,q1n,dem,16.94
usa,pennsylvania,mobilityPassenger,2030,q1n,dem,18.61
usa,pennsylvania,mobilityPassenger,2035,q1n,dem,20.45
usa,pennsylvania,mobilityPassenger,2040,q1n,dem,22.46
usa,pennsylvania,mobilityPassenger,2045,q1n,dem,24.68
usa,pennsylvania,mobilityPassenger,2050,q1n,dem,27.12
usa,pennsylvania,mobilityPassenger,2015,q1m,dem,19.47
usa,pennsylvania,mobilityPassenger,2020,q1m,dem,21.39
usa,pennsylvania,mobilityPassenger,2025,q1m,dem,23.5
usa,pennsylvania,mobilityPassenger,2030,q1m,dem,25.82
usa,pennsylvania,mobilityPassenger,2035,q1m,dem,28.37
usa,pennsylvania,mobilityPassenger,2040,q1m,dem,31.17
usa,pennsylvania,mobilityPassenger,2045,q1m,dem,34.24
usa,pennsylvania,mobilityPassenger,2050,q1m,dem,37.62
usa,pennsylvania,mobilityPassenger,2015,q1p,dem,23.36
usa,pennsylvania,mobilityPassenger,2020,q1p,dem,25.67
usa,pennsylvania,mobilityPassenger,2025,q1p,dem,28.2
usa,pennsylvania,mobilityPassenger,2030,q1p,dem,30.99
usa,pennsylvania,mobilityPassenger,2035,q1p,dem,34.04
usa,pennsylvania,mobilityPassenger,2040,q1p,dem,37.4
usa,pennsylvania,mobilityPassenger,2045,q1p,dem,41.09
usa,pennsylvania,mobilityPassenger,2050,q1p,dem,45.15
usa,pennsylvania,mobilityPassenger,2015,q1a,dem,16.18
usa,pennsylvania,mobilityPassenger,2020,q1a,dem,17.78
usa,pennsylvania,mobilityPassenger,2025,q1a,dem,19.54
usa,pennsylvania,mobilityPassenger,2030,q1a,dem,21.46
usa,pennsylvania,mobilityPassenger,2035,q1a,dem,23.58
usa,pennsylvania,mobilityPassenger,2040,q1a,dem,25.91
usa,pennsylvania,mobilityPassenger,2045,q1a,dem,28.47
usa,pennsylvania,mobilityPassenger,2050,q1a,dem,31.27
usa,pennsylvania,mobilityPassenger,2015,q2n,dem,5.84
usa,pennsylvania,mobilityPassenger,2020,q2n,dem,6.42
usa,pennsylvania,mobilityPassenger,2025,q2n,dem,7.05
usa,pennsylvania,mobilityPassenger,2030,q2n,dem,7.75
usa,pennsylvania,mobilityPassenger,2035,q2n,dem,8.51
usa,pennsylvania,mobilityPassenger,2040,q2n,dem,9.35
usa,pennsylvania,mobilityPassenger,2045,q2n,dem,10.27
usa,pennsylvania,mobilityPassenger,2050,q2n,dem,11.29
usa,pennsylvania,mobilityPassenger,2015,q2m,dem,13.63
usa,pennsylvania,mobilityPassenger,2020,q2m,dem,14.97
usa,pennsylvania,mobilityPassenger,2025,q2m,dem,16.45
usa,pennsylvania,mobilityPassenger,2030,q2m,dem,18.07
usa,pennsylvania,mobilityPassenger,2035,q2m,dem,19.86
usa,pennsylvania,mobilityPassenger,2040,q2m,dem,21.82
usa,pennsylvania,mobilityPassenger,2045,q2m,dem,23.97
usa,pennsylvania,mobilityPassenger,2050,q2m,dem,26.34
usa,pennsylvania,mobilityPassenger,2015,q2p,dem,22.39
usa,pennsylvania,mobilityPassenger,2020,q2p,dem,24.6
usa,pennsylvania,mobilityPassenger,2025,q2p,dem,27.03
usa,pennsylvania,mobilityPassenger,2030,q2p,dem,29.69
usa,pennsylvania,mobilityPassenger,2035,q2p,dem,32.62
usa,pennsylvania,mobilityPassenger,2040,q2p,dem,35.84
usa,pennsylvania,mobilityPassenger,2045,q2p,dem,39.38
usa,pennsylvania,mobilityPassenger,2050,q2p,dem,43.27
usa,pennsylvania,mobilityPassenger,2015,q2a,dem,16.1
usa,pennsylvania,mobilityPassenger,2020,q2a,dem,17.68
usa,pennsylvania,mobilityPassenger,2025,q2a,dem,19.43
usa,pennsylvania,mobilityPassenger,2030,q2a,dem,21.35
usa,pennsylvania,mobilityPassenger,2035,q2a,dem,23.45
usa,pennsylvania,mobilityPassenger,2040,q2a,dem,25.77
usa,pennsylvania,mobilityPassenger,2045,q2a,dem,28.31
usa,pennsylvania,mobilityPassenger,2050,q2a,dem,31.1
usa,pennsylvania,mobilityPassenger,2015,q3n,dem,6.49
usa,pennsylvania,mobilityPassenger,2020,q3n,dem,7.13
usa,pennsylvania,mobilityPassenger,2025,q3n,dem,7.83
usa,pennsylvania,mobilityPassenger,2030,q3n,dem,8.61
usa,pennsylvania,mobilityPassenger,2035,q3n,dem,9.46
usa,pennsylvania,mobilityPassenger,2040,q3n,dem,10.39
usa,pennsylvania,mobilityPassenger,2045,q3n,dem,11.41
usa,pennsylvania,mobilityPassenger,2050,q3n,dem,12.54
usa,pennsylvania,mobilityPassenger,2015,q3m,dem,13.63
usa,pennsylvania,mobilityPassenger,2020,q3m,dem,14.97
usa,pennsylvania,mobilityPassenger,2025,q3m,dem,16.45
usa,pennsylvania,mobilityPassenger,2030,q3m,dem,18.07
usa,pennsylvania,mobilityPassenger,2035,q3m,dem,19.86
usa,pennsylvania,mobilityPassenger,2040,q3m,dem,21.82
usa,pennsylvania,mobilityPassenger,2045,q3m,dem,23.97
usa,pennsylvania,mobilityPassenger,2050,q3m,dem,26.34
usa,pennsylvania,mobilityPassenger,2015,q3p,dem,23.73
usa,pennsylvania,mobilityPassenger,2020,q3p,dem,26.08
usa,pennsylvania,mobilityPassenger,2025,q3p,dem,28.65
usa,pennsylvania,mobilityPassenger,2030,q3p,dem,31.48
usa,pennsylvania,mobilityPassenger,2035,q3p,dem,34.58
usa,pennsylvania,mobilityPassenger,2040,q3p,dem,38
usa,pennsylvania,mobilityPassenger,2045,q3p,dem,41.75
usa,pennsylvania,mobilityPassenger,2050,q3p,dem,45.87
usa,pennsylvania,mobilityPassenger,2015,q3a,dem,15.9
usa,pennsylvania,mobilityPassenger,2020,q3a,dem,17.47
usa,pennsylvania,mobilityPassenger,2025,q3a,dem,19.19
usa,pennsylvania,mobilityPassenger,2030,q3a,dem,21.09
usa,pennsylvania,mobilityPassenger,2035,q3a,dem,23.17
usa,pennsylvania,mobilityPassenger,2040,q3a,dem,25.45
usa,pennsylvania,mobilityPassenger,2045,q3a,dem,27.97
usa,pennsylvania,mobilityPassenger,2050,q3a,dem,30.73
usa,pennsylvania,mobilityPassenger,2015,q4n,dem,18.84
usa,pennsylvania,mobilityPassenger,2020,q4n,dem,20.7
usa,pennsylvania,mobilityPassenger,2025,q4n,dem,22.74
usa,pennsylvania,mobilityPassenger,2030,q4n,dem,24.99
usa,pennsylvania,mobilityPassenger,2035,q4n,dem,27.45
usa,pennsylvania,mobilityPassenger,2040,q4n,dem,30.16
usa,pennsylvania,mobilityPassenger,2045,q4n,dem,33.14
usa,pennsylvania,mobilityPassenger,2050,q4n,dem,36.41
usa,pennsylvania,mobilityPassenger,2015,q4m,dem,13.35
usa,pennsylvania,mobilityPassenger,2020,q4m,dem,14.67
usa,pennsylvania,mobilityPassenger,2025,q4m,dem,16.12
usa,pennsylvania,mobilityPassenger,2030,q4m,dem,17.71
usa,pennsylvania,mobilityPassenger,2035,q4m,dem,19.45
usa,pennsylvania,mobilityPassenger,2040,q4m,dem,21.37
usa,pennsylvania,mobilityPassenger,2045,q4m,dem,23.48
usa,pennsylvania,mobilityPassenger,2050,q4m,dem,25.8
usa,pennsylvania,mobilityPassenger,2015,q4p,dem,30.11
